Unnamed: -1_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 34_level_0,Unnamed: 22_level_0,Playing Time,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 35_level_0,Unnamed: 23_level_0
Player,Season,Age,Squad,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Matches,MP,LgRank,MP,Matches,Matches
Ihsan Sacko,2016-2017,19,Strasbourg,fr FRA,1. Coupe de la Ligue,2,1,96,1.1,1,0,1,1,0,0,0,0,,,,,,,,0.94,0.00,0.94,0.94,0.94,,,,,,Matches,,,,,,
Ihsan Sacko,2017-2018,20,Strasbourg,fr FRA,Coupe de France,1,0,32,0.4,0,1,1,0,0,0,0,0,,,,,,,,0.00,2.81,2.81,0.00,2.81,,,,,,Matches,,,,,,
Ihsan Sacko,2018-2019,21,Nice,fr FRA,Coupe de France,1,0,45,0.5,1,0,1,1,0,0,0,0,,,,,,,,2.00,0.00,2.00,2.00,2.00,,,,,,Matches,,,,,,
Ihsan Sacko,2019-2020,22,Troyes,fr FRA,Coupe de France,1,1,86,1.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Ihsan Sacko,2020-2021,23,Cosenza,it ITA,Coppa Italia,3,3,247,2.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Ihsan Sacko,2022-2023,25,US Avranches,fr FRA,Coupe de France,3,3,270,3.0,1,0,1,0,1,1,0,0,,,,,,,,0.33,0.00,0.33,0.00,0.00,,,,,,Matches,,,,,,
Ihsan Sacko,6 Seasons,6 Seasons,5 Clubs,,7 Leagues,104,45,4363,48.5,9,3,12,7,2,2,7,1,3.9,3.8,4.4,8.2,62,62,220,0.19,0.06,0.25,0.14,0.21,0.13,0.15,0.28,0.13,0.28,,,,,,,
Ihsan Sacko,,,,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,,,,,
Ihsan Sacko,Nice (3 Seasons),Nice (3 Seasons),Nice (3 Seasons),,4 Leagues,26,9,895,9.9,1,2,3,1,0,0,1,1,0.8,0.7,1.9,2.5,18,18,79,0.10,0.20,0.30,0.10,0.30,0.08,0.20,0.28,0.07,0.27,,,,,,,
Ihsan Sacko,Strasbourg (2 Seasons),Strasbourg (2 Seasons),Strasbourg (2 Seasons),,4 Leagues,38,20,1795,19.9,4,1,5,3,1,1,2,0,0.6,0.6,0.7,1.3,16,13,41,0.20,0.05,0.25,0.15,0.20,0.08,0.09,0.17,0.08,0.17,,,,,,,
Ihsan Sacko,Cosenza (1 Season),Cosenza (1 Season),Cosenza (1 Season),,2 Leagues,21,7,725,8.1,0,0,0,0,0,0,2,0,0.6,0.6,0.7,1.3,11,15,35,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.24,0.12,0.24,,,,,,,
Ihsan Sacko,Troyes (1 Season),Troyes (1 Season),Troyes (1 Season),,2 Leagues,16,6,678,7.5,3,0,3,3,0,0,2,0,1.9,1.9,1.1,3.0,17,16,65,0.40,0.00,0.40,0.40,0.40,0.28,0.17,0.46,0.28,0.46,,,,,,,
Ihsan Sacko,US Avranches (1 Season),US Avranches (1 Season),US Avranches (1 Season),,1 League,3,3,270,3.0,1,0,1,0,1,1,0,0,,,,,,,,0.33,0.00,0.33,0.00,0.00,,,,,,,,,,,,
Ihsan Sacko,Coupe de France (4 Seasons),Coupe de France (4 Seasons),Coupe de France (4 Seasons),,,6,4,433,4.8,2,1,3,1,1,1,1,0,,,,,,,,0.42,0.21,0.62,0.21,0.42,,,,,,,,,,,,
Ihsan Sacko,Ligue 1 (3 Seasons),Ligue 1 (3 Seasons),Ligue 1 (3 Seasons),,,41,17,1553,17.3,0,2,2,0,0,0,2,1,1.4,1.3,2.5,3.8,33,30,118,0.00,0.12,0.12,0.00,0.12,0.08,0.15,0.23,0.07,0.22,,,,,,,
Ihsan Sacko,Coupe de la Ligue (3 Seasons),Coupe de la Ligue (3 Seasons),Coupe de la Ligue (3 Seasons),,,3,2,216,2.4,1,0,1,1,0,0,0,0,,,,,,,,0.42,0.00,0.42,0.42,0.42,,,,,,,,,,,,
Ihsan Sacko,Ligue 2 (2 Seasons),Ligue 2 (2 Seasons),Ligue 2 (2 Seasons),,,32,15,1430,15.9,6,0,6,5,1,1,2,0,1.9,1.9,1.1,3.0,17,16,65,0.38,0.00,0.38,0.31,0.31,0.28,0.17,0.46,0.28,0.46,,,,,,,
Ihsan Sacko,Serie B (1 Season),Serie B (1 Season),Serie B (1 Season),,,18,4,478,5.3,0,0,0,0,0,0,2,0,0.6,0.6,0.7,1.3,11,15,35,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.24,0.12,0.24,,,,,,,
Ihsan Sacko,Coppa Italia (1 Season),Coppa Italia (1 Season),Coppa Italia (1 Season),,,3,3,247,2.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Ihsan Sacko,Europa Lg (1 Season),Europa Lg (1 Season),Europa Lg (1 Season),,,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.93,0.00,0.93,,,,,,,
Arnaud Lusamba,2014-2015,17,Nancy,fr FRA,Coupe de France,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Arnaud Lusamba,2015-2016,18,Nancy,fr FRA,1. Coupe de la Ligue,2,2,176,2.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Arnaud Lusamba,2016-2017,19,Nice,fr FRA,1. Coupe de la Ligue,1,0,12,0.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Arnaud Lusamba,2017-2018,20,Nice,,2. Europa Lg,3,1,124,1.4,0,1,1,0,0,0,0,0,0.0,0.0,0.3,0.3,4,3,6,0.00,0.73,0.73,0.00,0.73,0.02,0.21,0.23,0.02,0.23,Matches,,,,,,
Arnaud Lusamba,2018-2019,21,Cercle Brugge,be BEL,1. First Division A,25,24,2114,23.5,0,1,1,0,0,0,5,1,0.6,0.6,1.7,2.3,40,119,37,0.00,0.04,0.04,0.00,0.04,0.03,0.07,0.10,0.03,0.10,Matches,,,,,,
Arnaud Lusamba,2019-2020,22,Nice,fr FRA,Coupe de France,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Arnaud Lusamba,2020-2021,23,Amiens,fr FRA,Coupe de France,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Arnaud Lusamba,2021-2022,24,Amiens,fr FRA,Coupe de France,3,2,181,2.0,1,1,2,1,0,0,1,0,,,,,,,,0.50,0.50,0.99,0.50,0.99,,,,,,Matches,,,,,,
Arnaud Lusamba,2022-2023,25,Alanyaspor,tr TUR,1. Süper Lig,28,16,1450,16.1,1,1,2,1,0,0,1,0,,,,,,,,0.06,0.06,0.12,0.06,0.12,,,,,,Matches,,,,,,
Arnaud Lusamba,2023-2024,26,Pendikspor,tr TUR,1. Süper Lig,27,23,2021,22.5,0,3,3,0,0,0,7,1,,,,,,,,0.00,0.13,0.13,0.00,0.13,,,,,,Matches,,,,,,
Arnaud Lusamba,2024-2025,27,Alanyaspor,tr TUR,1. Süper Lig,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Arnaud Lusamba,11 Seasons,11 Seasons,6 Clubs,,7 Leagues,231,179,16150,179.4,18,24,42,14,4,4,30,4,6.4,3.3,13.3,16.5,109,499,297,0.10,0.13,0.23,0.08,0.21,0.07,0.14,0.21,0.03,0.17,,,,,,,
Arnaud Lusamba,,,,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,,,,,
Arnaud Lusamba,Nice (3 Seasons),Nice (3 Seasons),Nice (3 Seasons),,4 Leagues,30,17,1623,18.0,1,3,4,1,0,0,1,0,0.5,0.5,2.0,2.4,15,54,60,0.06,0.17,0.22,0.06,0.22,0.03,0.14,0.17,0.03,0.17,,,,,,,
Arnaud Lusamba,Amiens (2 Seasons),Amiens (2 Seasons),Amiens (2 Seasons),,2 Leagues,69,62,5450,60.6,6,12,18,2,4,4,11,2,5.4,2.2,9.6,11.9,54,326,200,0.10,0.20,0.30,0.03,0.23,0.09,0.17,0.26,0.04,0.21,,,,,,,
Arnaud Lusamba,Nancy (2 Seasons),Nancy (2 Seasons),Nancy (2 Seasons),,3 Leagues,52,37,3492,38.8,10,4,14,10,0,0,5,0,,,,,,,,0.26,0.10,0.36,0.26,0.36,,,,,,,,,,,,
Arnaud Lusamba,Alanyaspor (2 Seasons),Alanyaspor (2 Seasons),Alanyaspor (2 Seasons),,1 League,28,16,1450,16.1,1,1,2,1,0,0,1,0,,,,,,,,0.06,0.06,0.12,0.06,0.12,,,,,,,,,,,,
Arnaud Lusamba,Pendikspor (1 Season),Pendikspor (1 Season),Pendikspor (1 Season),,1 League,27,23,2021,22.5,0,3,3,0,0,0,7,1,,,,,,,,0.00,0.13,0.13,0.00,0.13,,,,,,,,,,,,
Arnaud Lusamba,Cercle Brugge (1 Season),Cercle Brugge (1 Season),Cercle Brugge (1 Season),,1 League,25,24,2114,23.5,0,1,1,0,0,0,5,1,0.6,0.6,1.7,2.3,40,119,37,0.00,0.04,0.04,0.00,0.04,0.03,0.07,0.10,0.03,0.10,,,,,,,
Arnaud Lusamba,Ligue 2 (4 Seasons),Ligue 2 (4 Seasons),Ligue 2 (4 Seasons),,,114,93,8405,93.4,15,15,30,11,4,4,15,2,5.4,2.2,9.6,11.9,54,326,200,0.16,0.16,0.32,0.12,0.28,0.09,0.17,0.26,0.04,0.21,,,,,,,
Arnaud Lusamba,Coupe de France (4 Seasons),Coupe de France (4 Seasons),Coupe de France (4 Seasons),,,5,4,361,4.0,1,1,2,1,0,0,1,0,,,,,,,,0.25,0.25,0.50,0.25,0.50,,,,,,,,,,,,
Arnaud Lusamba,Süper Lig (3 Seasons),Süper Lig (3 Seasons),Süper Lig (3 Seasons),,,55,39,3471,38.6,1,4,5,1,0,0,8,1,,,,,,,,0.03,0.10,0.13,0.03,0.13,,,,,,,,,,,,
Arnaud Lusamba,Ligue 1 (3 Seasons),Ligue 1 (3 Seasons),Ligue 1 (3 Seasons),,,25,15,1397,15.5,1,2,3,1,0,0,1,0,0.4,0.4,1.7,2.1,11,51,54,0.06,0.13,0.19,0.06,0.19,0.03,0.13,0.16,0.03,0.16,,,,,,,
Arnaud Lusamba,Europa Lg (2 Seasons),Europa Lg (2 Seasons),Europa Lg (2 Seasons),,,4,2,214,2.4,0,1,1,0,0,0,0,0,0.0,0.0,0.3,0.3,4,3,6,0.00,0.42,0.42,0.00,0.42,0.02,0.21,0.23,0.02,0.23,,,,,,,
Arnaud Lusamba,Coupe de la Ligue (2 Seasons),Coupe de la Ligue (2 Seasons),Coupe de la Ligue (2 Seasons),,,3,2,188,2.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Arnaud Lusamba,First Division A (1 Season),First Division A (1 Season),First Division A (1 Season),,,25,24,2114,23.5,0,1,1,0,0,0,5,1,0.6,0.6,1.7,2.3,40,119,37,0.00,0.04,0.04,0.00,0.04,0.03,0.07,0.10,0.03,0.10,,,,,,,
Ignatius Ganago,2017-2018,18,Nice,fr FRA,Coupe de France,1,0,24,0.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Ignatius Ganago,2018-2019,19,Nice,fr FRA,Coupe de France,1,1,45,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Ignatius Ganago,2019-2020,20,Nice,fr FRA,Coupe de France,2,2,124,1.4,1,0,1,1,0,0,0,0,,,,,,,,0.73,0.00,0.73,0.73,0.73,,,,,,Matches,,,,,,
Ignatius Ganago,2020-2021,21,Lens,fr FRA,1. Ligue 1,24,16,1304,14.5,7,0,7,7,0,0,0,0,7.8,7.8,1.3,9.1,27,13,107,0.48,0.00,0.48,0.48,0.48,0.54,0.09,0.63,0.54,0.63,Matches,,,,,,
Ignatius Ganago,2021-2022,22,Lens,fr FRA,Coupe de France,1,1,71,0.8,1,0,1,1,0,0,0,0,,,,,,,,1.27,0.00,1.27,1.27,1.27,,,,,,Matches,,,,,,
Ignatius Ganago,2022-2023,23,Nantes,fr FRA,Coupe de France,5,3,340,3.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Ignatius Ganago,2023-2024,24,Nantes,fr FRA,1. Ligue 1,6,2,184,2.0,0,0,0,0,0,0,0,0,0.4,0.4,0.6,1.0,7,5,26,0.00,0.00,0.00,0.00,0.00,0.21,0.27,0.49,0.21,0.49,Matches,,,,,,
Ignatius Ganago,2024-2025,25,Nantes,fr FRA,1. Ligue 1,10,0,159,1.8,0,0,0,0,0,0,1,0,0.4,0.4,0.2,0.6,4,8,25,0.00,0.00,0.00,0.00,0.00,0.21,0.13,0.33,0.21,0.33,Matches,,,,,,
Ignatius Ganago,8 Seasons,8 Seasons,3 Clubs,,4 Leagues,173,77,7660,85.1,26,5,31,26,0,0,6,0,23.0,22.7,7.8,30.5,139,114,599,0.31,0.06,0.36,0.31,0.36,0.30,0.10,0.40,0.30,0.40,,,,,,,
Ignatius Ganago,,,,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,,,,,
Ignatius Ganago,Nice (3 Seasons),Nice (3 Seasons),Nice (3 Seasons),,4 Leagues,61,25,2716,30.2,7,1,8,7,0,0,3,0,5.8,5.5,1.9,7.5,57,47,238,0.23,0.03,0.27,0.23,0.27,0.22,0.07,0.29,0.21,0.28,,,,,,,
Ignatius Ganago,Lens (3 Seasons),Lens (3 Seasons),Lens (3 Seasons),,2 Leagues,57,28,2458,27.3,13,1,14,13,0,0,2,0,12.0,12.0,2.4,14.5,38,30,187,0.48,0.04,0.51,0.48,0.51,0.45,0.09,0.54,0.45,0.54,,,,,,,
Ignatius Ganago,Nantes (3 Seasons),Nantes (3 Seasons),Nantes (3 Seasons),,3 Leagues,55,24,2486,27.6,6,3,9,6,0,0,1,0,5.2,5.2,3.4,8.5,44,37,174,0.22,0.11,0.33,0.22,0.33,0.22,0.14,0.36,0.22,0.36,,,,,,,
Ignatius Ganago,Ligue 1 (8 Seasons),Ligue 1 (8 Seasons),Ligue 1 (8 Seasons),,,152,66,6594,73.3,23,5,28,23,0,0,5,0,22.2,22.0,6.8,28.8,132,110,572,0.31,0.07,0.38,0.31,0.38,0.30,0.09,0.40,0.30,0.39,,,,,,,
Ignatius Ganago,Coupe de France (5 Seasons),Coupe de France (5 Seasons),Coupe de France (5 Seasons),,,10,7,604,6.7,2,0,2,2,0,0,0,0,,,,,,,,0.30,0.00,0.30,0.30,0.30,,,,,,,,,,,,
Ignatius Ganago,Coupe de la Ligue (3 Seasons),Coupe de la Ligue (3 Seasons),Coupe de la Ligue (3 Seasons),,,3,1,149,1.7,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Ignatius Ganago,Europa Lg (2 Seasons),Europa Lg (2 Seasons),Europa Lg (2 Seasons),,,8,3,313,3.5,1,0,1,1,0,0,0,0,0.8,0.8,0.9,1.7,7,4,27,0.29,0.00,0.29,0.29,0.29,0.21,0.26,0.48,0.21,0.48,,,,,,,
Hicham Mahou,2016-2017,17,Nice,,2. Europa Lg,1,0,22,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Hicham Mahou,2017-2018,18,Nice,fr FRA,Coupe de France,1,0,9,0.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Hicham Mahou,2018-2019,19,Nice,fr FRA,Coupe de France,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Hicham Mahou,2020-2021,21,Nice,,2. Europa Lg,1,0,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,5,8,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches,,,,,,
Hicham Mahou,2021-2022,22,Lausanne-Sport,ch SUI,1. Super Lg,34,24,2107,23.4,2,3,5,2,0,0,8,1,,,,,,,,0.09,0.13,0.21,0.09,0.21,,,,,,Matches,,,,,,
Hicham Mahou,2022-2023,23,Lugano,ch SUI,1. Super Lg,18,11,939,10.4,1,2,3,1,0,0,5,1,,,,,,,,0.10,0.19,0.29,0.10,0.29,,,,,,Matches,,,,,,
Hicham Mahou,2023-2024,24,Lugano,ch SUI,1. Super Lg,23,14,1215,13.5,0,2,2,0,0,0,4,0,,,,,,,,0.00,0.15,0.15,0.00,0.15,,,,,,Matches,,,,,,
Hicham Mahou,2024-2025,25,Lugano,,3. Conf Lg,6,5,363,4.0,1,0,1,1,0,0,1,0,0.7,0.7,0.2,0.9,7,13,30,0.25,0.00,0.25,0.25,0.25,0.17,0.06,0.23,0.17,0.23,Matches,,,,,,
Hicham Mahou,8 Seasons,8 Seasons,3 Clubs,,6 Leagues,122,75,6725,74.7,7,12,19,7,0,0,26,2,0.7,0.7,0.3,1.0,18,22,51,0.09,0.16,0.25,0.09,0.25,0.13,0.05,0.18,0.13,0.18,,,,,,,
Hicham Mahou,,,,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,,,,,
Hicham Mahou,Nice (4 Seasons),Nice (4 Seasons),Nice (4 Seasons),,4 Leagues,10,0,243,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,11,9,21,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,,,,,,,
Hicham Mahou,Lugano (3 Seasons),Lugano (3 Seasons),Lugano (3 Seasons),,2 Leagues,57,34,2934,32.6,3,5,8,3,0,0,11,1,0.7,0.7,0.2,0.9,7,13,30,0.09,0.15,0.25,0.09,0.25,0.17,0.06,0.23,0.17,0.23,,,,,,,
Hicham Mahou,Lausanne-Sport (2 Seasons),Lausanne-Sport (2 Seasons),Lausanne-Sport (2 Seasons),,1 League,55,41,3548,39.4,4,7,11,4,0,0,14,1,,,,,,,,0.10,0.18,0.28,0.10,0.28,,,,,,,,,,,,
Hicham Mahou,Super Lg (5 Seasons),Super Lg (5 Seasons),Super Lg (5 Seasons),,,106,70,6119,68.0,6,12,18,6,0,0,24,2,,,,,,,,0.09,0.18,0.26,0.09,0.26,,,,,,,,,,,,
Hicham Mahou,Ligue 1 (4 Seasons),Ligue 1 (4 Seasons),Ligue 1 (4 Seasons),,,6,0,105,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,6,4,13,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,,,,,,,
Hicham Mahou,Europa Lg (2 Seasons),Europa Lg (2 Seasons),Europa Lg (2 Seasons),,,2,0,85,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,5,8,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,,,,,,,
Hicham Mahou,Coupe de France (2 Seasons),Coupe de France (2 Seasons),Coupe de France (2 Seasons),,,1,0,9,0.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Hicham Mahou,Conf Lg (1 Season),Conf Lg (1 Season),Conf Lg (1 Season),,,6,5,363,4.0,1,0,1,1,0,0,1,0,0.7,0.7,0.2,0.9,7,13,30,0.25,0.00,0.25,0.25,0.25,0.17,0.06,0.23,0.17,0.23,,,,,,,
Hicham Mahou,Coupe de la Ligue (1 Season),Coupe de la Ligue (1 Season),Coupe de la Ligue (1 Season),,,1,0,44,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Vincent Marcel,2016-2017,19,Nice,fr FRA,1. Coupe de la Ligue,1,0,21,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Vincent Marcel,2017-2018,20,Nice,fr FRA,1. Ligue 1,2,0,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Vincent Marcel,2018-2019,21,Troyes,fr FRA,Coupe de France,1,1,57,0.6,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Vincent Marcel,2021-2022,24,Loko Plovdiv,bg BUL,1. First League,22,15,1142,12.7,2,0,2,2,0,0,3,1,,,,,,,,0.16,0.00,0.16,0.16,0.16,,,,,,Matches,,,,,,
Vincent Marcel,2022-2023,25,PFC Hebar Pazardzhik,bg BUL,1. First League,26,22,1908,21.2,2,0,2,2,0,0,8,0,,,,,,,,0.09,0.00,0.09,0.09,0.09,,,,,,Matches,,,,,,
Vincent Marcel,5 Seasons,5 Seasons,4 Clubs,,6 Leagues,68,44,3837,42.6,4,0,4,4,0,0,13,1,0.1,0.1,0.2,0.3,3,6,27,0.09,0.00,0.09,0.09,0.09,0.04,0.05,0.08,0.04,0.08,,,,,,,
Vincent Marcel,,,,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,,,,,
Vincent Marcel,Nice (2 Seasons),Nice (2 Seasons),Nice (2 Seasons),,3 Leagues,11,4,410,4.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,
Vincent Marcel,PFC Hebar Pazardzhik (1 Season),PFC Hebar Pazardzhik (1 Season),PFC Hebar Pazardzhik (1 Season),,1 League,26,22,1908,21.2,2,0,2,2,0,0,8,0,,,,,,,,0.09,0.00,0.09,0.09,0.09,,,,,,,,,,,,
Vincent Marcel,Loko Plovdiv (1 Season),Loko Plovdiv (1 Season),Loko Plovdiv (1 Season),,1 League,22,15,1142,12.7,2,0,2,2,0,0,3,1,,,,,,,,0.16,0.00,0.16,0.16,0.16,,,,,,,,,,,,
Vincent Marcel,Troyes (1 Season),Troyes (1 Season),Troyes (1 Season),,3 Leagues,9,3,377,4.2,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,3,5,20,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.09,0.04,0.09,,,,,,,
Vincent Marcel,First League (2 Seasons),First League (2 Seasons),First League (2 Seasons),,,48,37,3050,33.9,4,0,4,4,0,0,11,1,,,,,,,,0.12,0.00,0.12,0.12,0.12,,,,,,,,,,,,
Vincent Marcel,Ligue 1 (2 Seasons),Ligue 1 (2 Seasons),Ligue 1 (2 Seasons),,,8,3,278,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,
Vincent Marcel,Coupe de la Ligue (2 Seasons),Coupe de la Ligue (2 Seasons),Coupe de la Ligue (2 Seasons),,,1,0,21,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Vincent Marcel,Ligue 2 (1 Season),Ligue 2 (1 Season),Ligue 2 (1 Season),,,8,2,320,3.6,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,3,5,20,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.09,0.04,0.09,,,,,,,
Vincent Marcel,Europa Lg (1 Season),Europa Lg (1 Season),Europa Lg (1 Season),,,2,1,111,1.2,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Vincent Marcel,Coupe de France (1 Season),Coupe de France (1 Season),Coupe de France (1 Season),,,1,1,57,0.6,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Romain Perraud,2016-2017,18,Nice,,2. Europa Lg,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Romain Perraud,2017-2018,19,Nice,fr FRA,Coupe de France,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Romain Perraud,2018-2019,20,Paris FC,fr FRA,Coupe de France,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Romain Perraud,2019-2020,21,Brest,fr FRA,Coupe de France,1,1,120,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Romain Perraud,2020-2021,22,Brest,fr FRA,Coupe de France,1,0,13,0.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Romain Perraud,2021-2022,23,Southampton,eng ENG,EFL Cup,1,1,120,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Romain Perraud,2022-2023,24,Southampton,eng ENG,EFL Cup,4,1,244,2.7,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Romain Perraud,2023-2024,25,Southampton,eng ENG,2. Championship,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
