Unnamed: -1_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 34_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 35_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Playing Time
Player,Season,Age,Squad,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,LgRank,MP,Matches,Matches,Matches,MP
Amer Gojak,2024-2025,27,Rijeka,hr CRO,1. HNL,11,2,433,4.8,0,2,2,0,0,0,2,0,,,,,,,,0.00,0.42,0.42,0.00,0.42,,,,,,Matches,,,,,,
Vanja Milinkovic Savic,2020-2021,23,Torino,it ITA,Coppa Italia,3,3,330,3.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Vanja Milinkovic Savic,2021-2022,24,Torino,it ITA,Coppa Italia,1,1,120,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Vanja Milinkovic Savic,2022-2023,25,Torino,it ITA,Coppa Italia,4,4,390,4.3,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Vanja Milinkovic Savic,2023-2024,26,Torino,it ITA,Coppa Italia,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Vanja Milinkovic Savic,2024-2025,27,Torino,it ITA,Coppa Italia,2,2,180,2.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Alex Berenguer,2020-2021,25,Athletic Club,es ESP,Copa del Rey,6,5,460,5.1,1,0,1,1,0,0,0,0,,,,,,,,0.20,0.00,0.20,0.20,0.20,,,,,,Matches,,,,,,
Alex Berenguer,2021-2022,26,Athletic Club,es ESP,Copa del Rey,5,3,309,3.4,1,0,1,1,0,0,0,0,,,,,,,,0.29,0.00,0.29,0.29,0.29,,,,,,Matches,,,,,,
Alex Berenguer,2022-2023,27,Athletic Club,es ESP,Copa del Rey,6,5,405,4.5,3,0,3,3,0,0,1,0,,,,,,,,0.67,0.00,0.67,0.67,0.67,,,,,,Matches,,,,,,
Alex Berenguer,2023-2024,28,Athletic Club,es ESP,Copa del Rey,6,4,357,4.0,1,1,2,0,1,1,0,0,,,,,,,,0.25,0.25,0.50,0.00,0.25,,,,,,Matches,,,,,,
Alex Berenguer,2024-2025,29,Athletic Club,,2. Europa Lg,6,2,279,3.1,0,1,1,0,0,0,0,0,0.4,0.4,0.4,0.9,10,7,27,0.00,0.32,0.32,0.00,0.32,0.14,0.13,0.28,0.14,0.28,Matches,,,,,,
Jacopo Segre,2020-2021,23,Torino,it ITA,Coppa Italia,3,3,298,3.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Jacopo Segre,2021-2022,24,Torino,it ITA,Coppa Italia,1,0,38,0.4,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Jacopo Segre,2022-2023,25,Torino,it ITA,Coppa Italia,1,0,9,0.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Jacopo Segre,2023-2024,26,Palermo,it ITA,Coppa Italia,1,0,46,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Jacopo Segre,2024-2025,27,Palermo,it ITA,Coppa Italia,1,0,19,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Simone Edera,2020-2021,23,Torino,it ITA,Coppa Italia,2,1,118,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Simone Edera,2021-2022,24,Torino,it ITA,1. Serie A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Simone Edera,2022-2023,25,Torino,it ITA,1. Serie A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Vincenzo Millico,2020-2021,19,Torino,it ITA,Coppa Italia,1,0,15,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Vincenzo Millico,2021-2022,20,Cosenza,it ITA,2. Serie B,20,7,735,8.2,3,1,4,3,0,0,4,0,1.4,1.4,1.1,2.5,32,15,58,0.37,0.12,0.49,0.37,0.49,0.17,0.13,0.31,0.17,0.31,Matches,,,,,,
Vincenzo Millico,2022-2023,21,Cagliari,it ITA,Coppa Italia,1,1,90,1.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Vincenzo Millico,2023-2024,22,Ascoli,it ITA,Coppa Italia,1,1,72,0.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Christian Celesia,2020-2021,18,Torino,it ITA,1. Serie A,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17th,0,Matches,,,
Christian Celesia,2021-2022,19,Alessandria,it ITA,2. Serie B,,1,84,0.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,18th,3,Matches,,,
Iago Falque,2020-2021,30,Torino,it ITA,1. Serie A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Erick Ferigra,2020-2021,21,Torino,it ITA,1. Serie A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Erick Ferigra,2021-2022,22,Las Palmas,es ESP,Copa del Rey,2,2,180,2.0,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.50,0.50,0.00,0.50,,,,,,Matches,,,,,,
Erick Ferigra,2022-2023,23,Paços,pt POR,1. Primeira Liga,16,12,1158,12.9,0,0,0,0,0,0,3,0,0.3,0.3,0.0,0.4,0,24,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.03,0.02,0.03,Matches,,,,,,
Jean Freddi Greco,2020-2021,19,Torino,it ITA,1. Serie A,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17th,0,Matches,,,
Jean Freddi Greco,2021-2022,20,Vicenza Virtus,it ITA,2. Serie B,,1,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,3,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,,17th,3,Matches,,,
Krisztofer Horvath,2020-2021,18,Torino,it ITA,Coppa Italia,1,0,1,0.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Krisztofer Horvath,2022-2023,20,Debrecen,hu HUN,1. NB I,7,4,318,3.5,0,,,0,0,0,1,0,,,,,,,,0.00,,,0.00,,,,,,,Matches,,,,,,
Krisztofer Horvath,2023-2024,21,Kecskemét,hu HUN,1. NB I,32,27,2532,28.1,11,5,16,5,6,6,9,0,,,,,,,,0.39,0.18,0.57,0.18,0.36,,,,,,Matches,,,,,,
Krisztofer Horvath,2024-2025,22,Torino,it ITA,Coppa Italia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Ibrahim Karamoko,2020-2021,19,Torino,it ITA,1. Serie A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Ibrahim Karamoko,2021-2022,20,Virton,be BEL,2. First Division B,13,2,381,4.2,0,1,1,0,0,0,3,0,,,,,,,,0.00,0.24,0.24,0.00,0.24,,,,,,Matches,,,,,,
Ibrahim Karamoko,2024-2025,23,Versailles,fr FRA,Coupe de France,1,1,72,0.8,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Altin Kryeziu,2020-2021,18,Torino,it ITA,Coppa Italia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,
Altin Kryeziu,2021-2022,19,Virton,be BEL,2. First Division B,14,13,1113,12.4,0,0,0,0,0,0,5,1,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,Matches,,
Razvan Sava,2020-2021,18,Torino,it ITA,1. Serie A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Razvan Sava,2021-2022,19,CFR Cluj,ro ROU,1. Liga I,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Razvan Sava,2022-2023,20,CFR Cluj,ro ROU,1. Liga I,3,3,270,3.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Razvan Sava,2023-2024,21,CFR Cluj,ro ROU,1. Liga I,40,40,3600,40.0,0,0,0,0,0,0,3,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Razvan Sava,2024-2025,22,Udinese,it ITA,Coppa Italia,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Kamil Glik,2020-2021,32,Benevento,it ITA,Coppa Italia,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Kamil Glik,2021-2022,33,Benevento,it ITA,Coppa Italia,2,2,210,2.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Kamil Glik,2022-2023,34,Benevento,it ITA,Coppa Italia,1,1,90,1.0,1,0,1,1,0,0,0,0,,,,,,,,1.00,0.00,1.00,1.00,1.00,,,,,,Matches,,,,,,
Kamil Glik,2023-2024,35,Cracovia,pl POL,1. Ekstraklasa,13,12,1106,12.3,2,0,2,2,0,0,3,0,,,,,,,,0.16,0.00,0.16,0.16,0.16,,,,,,Matches,,,,,,
Kamil Glik,2024-2025,36,Cracovia,pl POL,1. Ekstraklasa,9,9,810,9.0,0,0,0,0,0,0,4,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Artur Ionita,2020-2021,29,Benevento,it ITA,Coppa Italia,1,0,26,0.3,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Artur Ionita,2021-2022,30,Benevento,it ITA,Coppa Italia,2,1,111,1.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Artur Ionita,2022-2023,31,Benevento,it ITA,Coppa Italia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Artur Ionita,2023-2024,32,Calcio Lecco 1912,it ITA,2. Serie B,36,35,2841,31.6,4,4,8,4,0,0,3,0,3.0,3.0,3.2,6.1,37,95,89,0.13,0.13,0.25,0.13,0.25,0.09,0.10,0.19,0.09,0.19,Matches,,,,,,
Federico Barba,2020-2021,26,Benevento,it ITA,1. Serie A,32,31,2659,29.5,0,2,2,0,0,0,8,0,0.8,0.8,1.4,2.2,23,80,26,0.00,0.07,0.07,0.00,0.07,0.03,0.05,0.08,0.03,0.08,Matches,,,,,,
Federico Barba,2021-2022,27,Benevento,it ITA,Coppa Italia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Federico Barba,2022-2023,28,Benevento,it ITA,Coppa Italia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Federico Barba,2023-2024,29,Como,it ITA,Coppa Italia,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Federico Barba,2024-2025,30,Como,it ITA,Coppa Italia,1,1,120,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Gianluca Lapadula,2020-2021,30,Benevento,it ITA,Coppa Italia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Gianluca Lapadula,2021-2022,31,Benevento,it ITA,Coppa Italia,1,0,20,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Gianluca Lapadula,2022-2023,32,Cagliari,it ITA,Coppa Italia,2,1,98,1.1,1,0,1,0,1,1,0,0,,,,,,,,0.92,0.00,0.92,0.00,0.00,,,,,,Matches,,,,,,
Gianluca Lapadula,2023-2024,33,Cagliari,it ITA,Coppa Italia,1,0,45,0.5,1,0,1,1,0,0,0,0,,,,,,,,2.00,0.00,2.00,2.00,2.00,,,,,,Matches,,,,,,
Gianluca Lapadula,2024-2025,34,Cagliari,it ITA,Coppa Italia,2,1,108,1.2,1,0,1,1,0,0,0,0,,,,,,,,0.83,0.00,0.83,0.83,0.83,,,,,,Matches,,,,,,
Perparim Hetemaj,2020-2021,33,Benevento,it ITA,Coppa Italia,1,1,56,0.6,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Perparim Hetemaj,2021-2022,34,US Reggina,it ITA,Coppa Italia,1,1,90,1.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Perparim Hetemaj,2022-2023,35,HJK,,2. Europa Lg,5,4,279,3.1,2,0,2,2,0,0,2,0,0.8,0.8,0.4,1.2,2,14,16,0.65,0.00,0.65,0.65,0.65,0.24,0.13,0.37,0.24,0.37,Matches,,,,,,
Perparim Hetemaj,2023-2024,36,HJK,,3. Conf Lg,5,2,172,1.9,1,0,1,0,1,1,1,0,1.1,0.3,0.0,0.3,1,3,6,0.52,0.00,0.52,0.00,0.00,0.55,0.01,0.56,0.14,0.15,Matches,,,,,,
Pasquale Schiattarella,2020-2021,33,Benevento,it ITA,Coppa Italia,1,0,34,0.4,0,0,0,0,0,0,0,1,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Pasquale Schiattarella,2021-2022,34,Parma,it ITA,2. Serie B,18,16,1273,14.1,0,0,0,0,0,0,4,0,0.1,0.1,0.7,0.8,14,81,8,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,Matches,,,,,,
Pasquale Schiattarella,2022-2023,35,Benevento,it ITA,2. Serie B,28,23,1861,20.7,0,1,1,0,0,0,11,0,0.4,0.4,2.1,2.5,46,168,31,0.00,0.05,0.05,0.00,0.05,0.02,0.10,0.12,0.02,0.12,Matches,,,,,,
Riccardo Improta,2020-2021,26,Benevento,it ITA,Coppa Italia,1,1,90,1.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Riccardo Improta,2021-2022,27,Benevento,it ITA,Coppa Italia,2,1,155,1.7,1,0,1,1,0,0,0,0,,,,,,,,0.58,0.00,0.58,0.58,0.58,,,,,,Matches,,,,,,
Riccardo Improta,2022-2023,28,Benevento,it ITA,Coppa Italia,1,1,73,0.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Gianluca Caprari,2020-2021,27,Benevento,it ITA,Coppa Italia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Gianluca Caprari,2021-2022,28,Sampdoria,it ITA,Coppa Italia,1,0,7,0.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Gianluca Caprari,2022-2023,29,Monza,it ITA,Coppa Italia,1,1,72,0.8,1,0,1,0,1,1,0,0,,,,,,,,1.25,0.00,1.25,0.00,0.00,,,,,,Matches,,,,,,
Gianluca Caprari,2023-2024,30,Monza,it ITA,Coppa Italia,1,1,57,0.6,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Gianluca Caprari,2024-2025,31,Monza,it ITA,Coppa Italia,2,1,143,1.6,1,0,1,0,1,1,0,0,,,,,,,,0.63,0.00,0.63,0.00,0.00,,,,,,Matches,,,,,,
Alessandro Tuia,2020-2021,30,Benevento,it ITA,Coppa Italia,1,1,90,1.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Alessandro Tuia,2021-2022,31,Lecce,it ITA,Coppa Italia,1,1,90,1.0,1,0,1,1,0,0,0,0,,,,,,,,1.00,0.00,1.00,1.00,1.00,,,,,,Matches,,,,,,
Alessandro Tuia,2022-2023,32,Lecce,it ITA,1. Serie A,7,6,509,5.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,20,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.02,0.02,0.02,Matches,,,,,,
Alessandro Tuia,2023-2024,33,Cremonese,it ITA,Coppa Italia,2,2,128,1.4,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Alessandro Tuia,2024-2025,34,Osijek,hr CRO,1. HNL,9,9,746,8.3,0,1,1,0,0,0,3,0,,,,,,,,0.00,0.12,0.12,0.00,0.12,,,,,,Matches,,,,,,
Gaetano Letizia,2020-2021,30,Benevento,it ITA,Coppa Italia,1,0,45,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Gaetano Letizia,2021-2022,31,Benevento,it ITA,Coppa Italia,1,1,120,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Gaetano Letizia,2022-2023,32,Benevento,it ITA,Coppa Italia,1,1,90,1.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Gaetano Letizia,2023-2024,33,FeralpiSalò,it ITA,2. Serie B,23,15,1471,16.3,0,5,5,0,0,0,1,1,0.9,0.9,2.8,3.7,56,85,74,0.00,0.31,0.31,0.00,0.31,0.05,0.17,0.23,0.05,0.23,Matches,,,,,,
Roberto Insigne,2020-2021,26,Benevento,it ITA,Coppa Italia,1,0,34,0.4,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Roberto Insigne,2021-2022,27,Benevento,it ITA,Coppa Italia,2,1,89,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Roberto Insigne,2022-2023,28,Benevento,it ITA,Coppa Italia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Roberto Insigne,2023-2024,29,Palermo,it ITA,Coppa Italia,1,1,69,0.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Roberto Insigne,2024-2025,30,Palermo,it ITA,Coppa Italia,2,1,93,1.0,1,0,1,1,0,0,0,0,,,,,,,,0.97,0.00,0.97,0.97,0.97,,,,,,Matches,,,,,,
Luca Caldirola,2020-2021,29,Benevento,it ITA,Coppa Italia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Luca Caldirola,2021-2022,30,Monza,it ITA,Coppa Italia,1,1,90,1.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Luca Caldirola,2022-2023,31,Monza,it ITA,Coppa Italia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Luca Caldirola,2023-2024,32,Monza,it ITA,Coppa Italia,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Luca Caldirola,2024-2025,33,Monza,it ITA,Coppa Italia,3,3,282,3.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Bryan Dabo,2020-2021,28,Benevento,it ITA,Coppa Italia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Bryan Dabo,2021-2022,29,Rizespor,tr TUR,1. Süper Lig,19,9,864,9.6,0,1,1,0,0,0,3,0,,,,,,,,0.00,0.10,0.10,0.00,0.10,,,,,,Matches,,,,,,
Bryan Dabo,2022-2023,30,Aris,gr GRE,1. Super League,27,16,1351,15.0,1,1,2,1,0,0,8,1,,,,,,,,0.07,0.07,0.13,0.07,0.13,,,,,,Matches,,,,,,
Bryan Dabo,2023-2024,31,Sepahan,ir IRN,1. Pro League,22,19,1653,18.4,0,2,2,0,0,0,6,2,,,,,,,,0.00,0.11,0.11,0.00,0.11,,,,,,Matches,,,,,,
Bryan Dabo,2024-2025,32,Sepahan,ir IRN,1. Pro League,9,8,708,7.9,0,1,1,0,0,0,3,0,,,,,,,,0.00,0.13,0.13,0.00,0.13,,,,,,Matches,,,,,,
Daam Foulon,2020-2021,21,Benevento,it ITA,Coppa Italia,1,1,45,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Daam Foulon,2021-2022,22,Benevento,it ITA,Coppa Italia,1,1,104,1.2,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.87,0.87,0.00,0.87,,,,,,Matches,,,,,,
Daam Foulon,2022-2023,23,Benevento,it ITA,Coppa Italia,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Daam Foulon,2023-2024,24,Mechelen,be BEL,1. Pro League A,29,29,2536,28.2,2,2,4,2,0,0,6,0,1.6,1.6,2.1,3.8,74,118,142,0.07,0.07,0.14,0.07,0.14,0.06,0.08,0.13,0.06,0.13,Matches,,,,,,
Daam Foulon,2024-2025,25,Mechelen,be BEL,1. Pro League A,15,15,1296,14.4,2,3,5,2,0,0,3,0,0.5,0.5,2.1,2.6,41,71,101,0.14,0.21,0.35,0.14,0.35,0.03,0.14,0.18,0.03,0.18,Matches,,,,,,
Marco Sau,2020-2021,32,Benevento,it ITA,Coppa Italia,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Marco Sau,2021-2022,33,Benevento,it ITA,Coppa Italia,2,2,120,1.3,0,1,1,0,0,1,0,0,,,,,,,,0.00,0.75,0.75,0.00,0.75,,,,,,Matches,,,,,,
Marco Sau,2023-2024,35,FeralpiSalò,it ITA,Coppa Italia,2,1,86,1.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Adolfo Gaich,2020-2021,21,CSKA Moscow,,2. Europa Lg,5,1,153,1.7,1,0,1,1,0,0,1,0,0.1,0.1,0.0,0.1,1,1,11,0.59,0.00,0.59,0.59,0.59,0.03,0.02,0.05,0.03,0.05,Matches,,,,,,
Adolfo Gaich,2021-2022,22,Huesca,es ESP,Copa del Rey,1,0,24,0.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Adolfo Gaich,2022-2023,23,CSKA Moscow,ru RUS,1. Premier League,8,0,81,0.9,1,0,1,1,0,0,1,0,,,,,,,,1.11,0.00,1.11,1.11,1.11,,,,,,Matches,,,,,,
Adolfo Gaich,2023-2024,24,CSKA Moscow,ru RUS,1. Premier League,4,0,44,0.5,0,1,1,0,0,0,1,0,,,,,,,,0.00,2.05,2.05,0.00,2.05,,,,,,Matches,,,,,,
Adolfo Gaich,2024-2025,25,CSKA Moscow,ru RUS,1. Russian Premier League,1,0,11,0.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Gabriele Moncini,2020-2021,24,Benevento,it ITA,Coppa Italia,1,0,19,0.2,1,0,1,1,0,0,0,0,,,,,,,,4.74,0.00,4.74,4.74,4.74,,,,,,Matches,,,,,,
Gabriele Moncini,2021-2022,25,Benevento,it ITA,Coppa Italia,2,1,124,1.4,2,0,2,1,1,1,0,0,,,,,,,,1.45,0.00,1.45,0.73,0.73,,,,,,Matches,,,,,,
Gabriele Moncini,2022-2023,26,SPAL,it ITA,Coppa Italia,2,2,158,1.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Gabriele Moncini,2023-2024,27,Brescia,it ITA,2. Serie B,34,21,1938,21.5,10,1,11,8,2,2,2,0,9.7,8.2,1.5,9.6,17,16,130,0.46,0.05,0.51,0.37,0.42,0.45,0.07,0.52,0.38,0.45,Matches,,,,,,
Gabriele Moncini,2024-2025,28,Brescia,it ITA,Coppa Italia,1,0,15,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Andres Tello,2020-2021,23,Benevento,it ITA,Coppa Italia,1,1,64,0.7,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Andres Tello,2021-2022,24,Benevento,it ITA,Coppa Italia,1,1,45,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Andres Tello,2022-2023,25,Benevento,it ITA,Coppa Italia,1,0,25,0.3,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Andres Tello,2024-2025,27,Salernitana,it ITA,Coppa Italia,1,1,90,1.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Christian Maggio,2020-2021,38,Benevento,it ITA,Coppa Italia,1,1,90,1.0,1,0,1,1,0,0,0,0,,,,,,,,1.00,0.00,1.00,1.00,1.00,,,,,,Matches,,,,,,
Christian Maggio,2021-2022,39,Vicenza Virtus,it ITA,2. Serie B,12,10,936,10.4,0,0,0,0,0,0,4,0,0.4,0.4,0.6,1.0,17,40,20,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.04,0.10,Matches,,,,,,
Giuseppe Di Serio,2020-2021,19,Benevento,it ITA,Coppa Italia,1,1,71,0.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Giuseppe Di Serio,2021-2022,20,Benevento,it ITA,Coppa Italia,2,1,92,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
