Unnamed: -1_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 34_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 35_level_0,Playing Time,Unnamed: 23_level_0,Unnamed: 22_level_0
Player,Season,Age,Squad,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,LgRank,MP,Matches,MP,Matches,Matches
Stefano Beltrame,2022-2023,29,Marítimo,pt POR,1. Primeira Liga,20,13,1056,11.7,0,0,0,0,0,0,3,0,0.5,0.5,0.8,1.2,15,49,26,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.11,0.04,0.11,Matches,,,,,,
Kibe,2020-2021,20,Marítimo,pt POR,1. Primeira Liga,,1,93,1.0,0,0,0,0,0,0,2,0,0.5,0.5,0.0,0.5,2,0,5,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.45,0.45,,15th,4,Matches,,,
Dejan Kerkez,2020-2021,24,Marítimo,pt POR,1. Primeira Liga,,1,74,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,15th,2,Matches,,,
Dejan Kerkez,2021-2022,25,Napredak Kruš,rs SRB,1. SuperLiga,,26,2254,25.0,2,,,2,0,0,2,0,,,,,,,,0.08,,,0.08,,,,,,,,8th,26,Matches,,,
Dejan Kerkez,2022-2023,26,Napredak Kruš,rs SRB,1. SuperLiga,,31,2686,29.8,1,0,1,1,0,0,4,1,,,,,,,,0.03,0.00,0.03,0.03,0.03,,,,,,,9th,31,Matches,,,
Dejan Kerkez,2023-2024,27,Spartak Subotic,rs SRB,1. SuperLiga,,20,1738,19.3,0,0,0,0,0,0,2,1,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,10th,21,Matches,,,
Dejan Kerkez,2024-2025,28,Spartak Subotic,rs SRB,1. SuperLiga,,3,270,3.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,12th,3,Matches,,,
Marcelinho,2020-2021,24,Marítimo,pt POR,1. Primeira Liga,,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,15th,1,Matches,,,
Jose Marcelo,2020-2021,21,Marítimo,pt POR,1. Primeira Liga,,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15th,,Matches,1,,
Moises Castillo,2020-2021,19,Marítimo,pt POR,1. Primeira Liga,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15th,0,Matches,,,
Moises Castillo,2021-2022,20,Marítimo,pt POR,1. Primeira Liga,,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10th,2,Matches,,,
Moises Castillo,2022-2023,21,Marítimo,pt POR,1. Primeira Liga,,16,1577,17.5,0,1,1,0,0,0,6,0,0.7,0.7,0.6,1.3,5,39,2,0.00,0.06,0.06,0.00,0.06,0.04,0.04,0.07,0.04,0.07,,16th,20,Matches,,,
Moises Castillo,2023-2024,22,FC Juárez,mx MEX,1. Liga MX,,24,2117,23.5,0,2,2,0,0,0,11,0,0.3,0.3,0.2,0.5,18,67,6,0.00,0.09,0.09,0.00,0.09,0.01,0.01,0.02,0.01,0.02,,16th,25,Matches,,,
Moises Castillo,2024-2025,23,FC Juárez,mx MEX,1. Liga MX,,6,573,6.4,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,5,11,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,,12th,10,Matches,,,
Diego Moreno,2020-2021,24,Marítimo,pt POR,1. Primeira Liga,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Aloisio Neto,2020-2021,22,Marítimo,pt POR,1. Primeira Liga,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15th,0.0,Matches,,,
Andre Teles,2020-2021,23,Marítimo,pt POR,1. Primeira Liga,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15th,0.0,Matches,,,
Andre Teles,2021-2022,24,Marítimo,pt POR,1. Primeira Liga,,1.0,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.1,0.08,0.1,,10th,3.0,Matches,,,
Andre Teles,2022-2023,25,Marítimo,pt POR,1. Primeira Liga,,0.0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16th,2.0,Matches,,,
Pawel Kieszek,2020-2021,36,Rio Ave,pt POR,1. Primeira Liga,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Pawel Kieszek,2021-2022,37,Wisła Kraków,pl POL,1. Ekstraklasa,14,14,1260,14.0,0,0,0,0,0,0,2,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Aderlan Santos,2020-2021,31,Rio Ave,pt POR,1. Primeira Liga,,32,2790,31.0,2,0,2,2,0,0,7,0,1.7,1.7,0.1,1.8,11,73,2,0.06,0.00,0.06,0.06,0.06,0.05,0.00,0.06,0.05,0.06,Matches,,,,32,,
Aderlan Santos,2022-2023,33,Rio Ave,pt POR,1. Primeira Liga,,32,2821,31.3,1,0,1,1,0,0,3,1,1.6,1.6,0.2,1.7,3,57,0,0.03,0.00,0.03,0.03,0.03,0.05,0.01,0.06,0.05,0.06,Matches,,,,32,,
Aderlan Santos,2023-2024,34,Rio Ave,pt POR,1. Primeira Liga,,32,2847,31.6,3,0,3,3,0,0,8,1,1.3,1.3,0.7,2.0,4,71,4,0.09,0.00,0.09,0.09,0.09,0.04,0.02,0.06,0.04,0.06,Matches,,,,32,,
Aderlan Santos,2024-2025,35,Rio Ave,pt POR,1. Primeira Liga,,13,1144,12.7,0,0,0,0,0,0,2,0,0.8,0.8,0.0,0.8,2,16,0,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches,,,,13,,
Gelson,2020-2021,24,Rio Ave,pt POR,1. Primeira Liga,,28,2504,27.8,3,5,8,3,0,0,1,1,6.8,6.8,4.5,11.3,63,50,136,0.11,0.18,0.29,0.11,0.29,0.24,0.16,0.41,0.24,0.41,,16th,31,Matches,,,
Carlos Mane,2020-2021,26,Rio Ave,pt POR,1. Primeira Liga,32,27,2354,26.2,6,2,8,6,0,0,1,0,5.0,5.0,4.6,9.6,76,74,188,0.23,0.08,0.31,0.23,0.31,0.19,0.17,0.37,0.19,0.37,Matches,,,,,,
Carlos Mane,2021-2022,27,Kayserispor,tr TUR,1. Süper Lig,29,6,1027,11.4,2,0,2,2,0,0,2,0,,,,,,,,0.18,0.00,0.18,0.18,0.18,,,,,,Matches,,,,,,
Carlos Mane,2022-2023,28,Kayserispor,tr TUR,1. Süper Lig,25,18,1463,16.3,4,4,8,4,0,0,0,0,,,,,,,,0.25,0.25,0.49,0.25,0.49,,,,,,Matches,,,,,,
Carlos Mane,2023-2024,29,Kayserispor,tr TUR,1. Süper Lig,25,11,1138,12.6,5,2,7,4,1,1,2,0,,,,,,,,0.40,0.16,0.55,0.32,0.47,,,,,,Matches,,,,,,
Carlos Mane,2024-2025,30,Kayserispor,tr TUR,1. Süper Lig,11,6,610,6.8,2,0,2,2,0,0,0,0,,,,,,,,0.30,0.00,0.30,0.30,0.30,,,,,,Matches,,,,,,
Ivo Pinto,2020-2021,30,Rio Ave,pt POR,1. Primeira Liga,,26,2289,25.4,0,0,0,0,0,0,5,1,0.4,0.4,1.3,1.7,83,63,131,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,Matches,,,,26,,
Ivo Pinto,2021-2022,31,Fortuna Sittard,nl NED,1. Eredivisie,,14,1495,16.6,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.1,22,46,14,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,,,,22,,
Ivo Pinto,2022-2023,32,Fortuna Sittard,nl NED,1. Eredivisie,,26,2309,25.7,0,4,4,0,0,0,1,0,0.4,0.4,1.5,1.9,70,106,69,0.00,0.16,0.16,0.00,0.16,0.02,0.06,0.07,0.02,0.07,Matches,,,,29,,
Ivo Pinto,2023-2024,33,Fortuna Sittard,nl NED,1. Eredivisie,,32,2806,31.2,0,4,4,0,0,0,6,0,0.3,0.3,3.6,4.0,79,121,129,0.00,0.13,0.13,0.00,0.13,0.01,0.12,0.13,0.01,0.13,Matches,,,,32,,
Ivo Pinto,2024-2025,34,Fortuna Sittard,nl NED,1. Eredivisie,,13,1152,12.8,0,1,1,0,0,0,0,0,0.2,0.2,1.5,1.7,46,45,59,0.00,0.08,0.08,0.00,0.08,0.02,0.11,0.13,0.02,0.13,Matches,,,,14,,
Filipe Augusto,2020-2021,26,Rio Ave,pt POR,1. Primeira Liga,,23,2024,22.5,0,0,0,0,0,0,10,1,0.8,0.8,0.8,1.6,29,131,12,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches,,,,25,,
Filipe Augusto,2021-2022,27,Damac,sa KSA,1. Pro League,,8,734,8.2,2,0,2,2,0,0,4,1,,,,,,,,0.25,0.00,0.25,0.25,0.25,,,,,,Matches,,,,10,,
Francisco Geraldes,2020-2021,25,Rio Ave,pt POR,1. Primeira Liga,32,23,1903,21.1,0,2,2,0,0,0,4,0,1.9,1.9,1.6,3.6,41,101,104,0.00,0.09,0.09,0.00,0.09,0.09,0.08,0.17,0.09,0.17,Matches,,,,,,
Francisco Geraldes,2021-2022,26,Estoril,pt POR,1. Primeira Liga,32,18,1638,18.2,1,2,3,1,0,0,8,0,2.3,2.3,0.9,3.2,36,89,69,0.05,0.11,0.16,0.05,0.16,0.12,0.05,0.17,0.12,0.17,Matches,,,,,,
Francisco Geraldes,2022-2023,27,Estoril,pt POR,1. Primeira Liga,26,21,1829,20.3,4,4,8,2,2,3,9,1,5.4,3.1,2.0,5.1,38,103,82,0.20,0.20,0.39,0.10,0.30,0.27,0.10,0.36,0.15,0.25,Matches,,,,,,
Francisco Geraldes,2024-2025,29,Eldense,es ESP,Copa del Rey,1,1,45,0.5,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Pele,2020-2021,28,Rio Ave,pt POR,1. Primeira Liga,,21,1853,20.6,2,1,3,0,2,4,5,0,3.4,0.2,0.2,0.4,34,107,10,0.10,0.05,0.15,0.00,0.05,0.17,0.01,0.18,0.01,0.02,Matches,,,,25,,
Pele,2022-2023,30,Famalicão,pt POR,1. Primeira Liga,,7,611,6.8,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,9,30,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,,,,12,,
Pedro Amaral,2020-2021,22,Rio Ave,pt POR,1. Primeira Liga,,18,1773,19.7,0,1,1,0,0,0,7,0,0.9,0.9,2.2,3.1,40,74,104,0.00,0.05,0.05,0.00,0.05,0.04,0.11,0.16,0.04,0.16,,16th,29,Matches,,,
Pedro Amaral,2022-2023,24,Al-Khaleej,sa KSA,1. Pro League,,15,1324,14.7,1,1,2,1,0,0,1,0,,,,,,,,0.07,0.07,0.14,0.07,0.14,,,,,,,14th,15,Matches,,,
Pedro Amaral,2023-2024,25,PAS Lamia,gr GRE,1. Super League,,15,1186,13.2,1,2,3,1,0,0,3,1,,,,,,,,0.08,0.15,0.23,0.08,0.23,,,,,,,6th,18,Matches,,,
Pedro Amaral,2024-2025,26,Estoril,pt POR,1. Primeira Liga,,10,823,9.1,0,2,2,0,0,0,1,0,0.1,0.1,1.6,1.7,15,32,40,0.00,0.22,0.22,0.00,0.22,0.01,0.17,0.18,0.01,0.18,,12th,10,Matches,,,
Ricardo Jose Vaz Alves Monteiro,2020-2021,36,Rio Ave,pt POR,1. Primeira Liga,26,17,1359,15.1,0,0,0,0,0,0,3,1,1.4,1.4,0.4,1.8,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.12,0.09,0.12,Matches,,,,,,
Fabio Coentrao,2020-2021,32,Rio Ave,pt POR,1. Primeira Liga,13,11,929,10.3,2,0,2,2,0,0,4,0,1.2,1.2,0.2,1.4,20,53,40,0.19,0.00,0.19,0.19,0.19,0.12,0.02,0.13,0.12,0.13,Matches,,,,,,
Nelson Monte,2020-2021,25,Rio Ave,pt POR,1. Primeira Liga,,10,825,9.2,0,0,0,0,0,0,0,1,0.0,0.0,0.1,0.1,3,25,5,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,,,,16,,
Nelson Monte,2021-2022,26,Almería,es ESP,2. La Liga 2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,0,,
Nelson Monte,2022-2023,27,Chaves,pt POR,1. Primeira Liga,,29,2583,28.7,0,0,0,0,0,0,7,0,0.7,0.7,0.4,1.1,24,103,29,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches,,,,31,,
Nelson Monte,2023-2024,28,Málaga,es ESP,Copa del Rey,,1,37,0.4,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,1,,
Nelson Monte,2024-2025,29,Málaga,es ESP,Copa del Rey,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,0,,
Diego Lopes,2020-2021,26,Rio Ave,pt POR,1. Primeira Liga,,9,748,8.3,1,2,3,1,0,0,1,0,0.7,0.7,0.5,1.2,16,37,43,0.12,0.24,0.36,0.12,0.36,0.09,0.06,0.14,0.09,0.14,Matches,,,,11,,
Savio,2020-2021,25,Rio Ave,pt POR,1. Primeira Liga,,7,518,5.8,0,1,1,0,0,0,0,0,0.0,0.0,1.0,1.1,11,17,35,0.00,0.17,0.17,0.00,0.17,0.01,0.18,0.18,0.01,0.18,,16th,,Matches,10,,
Savio,2022-2023,27,Rio Ave,pt POR,1. Primeira Liga,,0,322,3.6,0,1,1,0,0,0,2,0,0.0,0.0,0.5,0.5,14,26,7,0.00,0.28,0.28,0.00,0.28,0.00,0.15,0.15,0.00,0.15,,12th,,Matches,14,,
Savio,2023-2024,28,Rio Ave,pt POR,1. Primeira Liga,,2,253,2.8,0,1,1,0,0,0,1,0,0.0,0.0,0.9,0.9,4,25,4,0.00,0.36,0.36,0.00,0.36,0.00,0.31,0.31,0.00,0.31,,11th,,Matches,7,,
Andre Pereira,2020-2021,25,Rio Ave,pt POR,1. Primeira Liga,10,5,364,4.0,0,0,0,0,0,0,1,0,0.9,0.9,0.6,1.5,5,4,18,0.00,0.00,0.00,0.00,0.00,0.23,0.15,0.37,0.23,0.37,Matches,,,,,,
Andre Pereira,2022-2023,27,Rio Ave,pt POR,1. Primeira Liga,21,12,999,11.1,1,3,4,0,1,2,5,0,3.8,2.3,2.5,4.7,22,19,56,0.09,0.27,0.36,0.00,0.27,0.35,0.22,0.57,0.20,0.43,Matches,,,,,,
Andre Pereira,2023-2024,28,Rio Ave,pt POR,1. Primeira Liga,11,7,584,6.5,1,0,1,1,0,0,3,0,1.0,1.0,0.2,1.3,6,14,31,0.15,0.00,0.15,0.15,0.15,0.16,0.03,0.19,0.16,0.19,Matches,,,,,,
Ronan,2020-2021,25,Rio Ave,pt POR,1. Primeira Liga,,4,381,4.2,0,0,0,0,0,0,4,0,1.0,1.0,0.3,1.3,1,4,14,0.00,0.00,0.00,0.00,0.00,0.24,0.07,0.30,0.24,0.30,,16th,13,Matches,,,
Gabriel Airton de Souza,2020-2021,24,Rio Ave,pt POR,1. Primeira Liga,,3,526,5.8,0,0,0,0,0,0,3,0,0.2,0.2,0.3,0.5,19,9,58,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.03,0.09,,16th,18,Matches,,,
Gabriel Airton de Souza,2024-2025,28,Moreirense,pt POR,1. Primeira Liga,,4,620,6.9,2,1,3,2,0,0,0,0,1.0,1.0,0.2,1.2,18,6,39,0.29,0.15,0.44,0.29,0.44,0.15,0.02,0.17,0.15,0.17,,7th,14,Matches,,,
Junior Brandao,2020-2021,25,Rio Ave,pt POR,1. Primeira Liga,10,3,391,4.3,0,0,0,0,0,0,1,1,1.0,1.0,0.5,1.5,3,2,20,0.00,0.00,0.00,0.00,0.00,0.23,0.11,0.34,0.23,0.34,Matches,,,,,,
Anderson Emanuel Castelo Branco Cruz,2020-2021,24,Rio Ave,pt POR,1. Primeira Liga,8,0,156,1.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,6,7,22,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches,,,,,,
Diogo Teixeira,2020-2021,21,Rio Ave,pt POR,1. Primeira Liga,,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,16th,1,Matches,,,
Diogo Teixeira,2023-2024,24,Lokomotiv Sofia,bg BUL,1. First League,,16,1359,15.1,1,,,1,0,0,5,0,,,,,,,,0.07,,,0.07,,,,,,,,12th,28,Matches,,,
Diogo Teixeira,2024-2025,25,Lokomotiv Sofia,bg BUL,1. First League,,1,96,1.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,14th,3,Matches,,,
Leandro Silva,2020-2021,21,Rio Ave,pt POR,1. Primeira Liga,,0,14,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16th,1,Matches,,,
Said Ahmed Said,2020-2021,27,Rio Ave,pt POR,1. Primeira Liga,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16th,0,Matches,,,
Said Ahmed Said,2021-2022,28,Argeș Pitești,ro ROU,1. Liga I,,12,1326,14.7,3,2,5,2,1,1,4,0,,,,,,,,0.20,0.14,0.34,0.14,0.27,,,,,,,6th,26,Matches,,,
Ruben Goncalves,2020-2021,21,Rio Ave,pt POR,1. Primeira Liga,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16th,0,Matches,,,
Leo,2020-2021,29,Rio Ave,pt POR,1. Primeira Liga,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16th,0,Matches,,,
Magrao,2020-2021,20,Rio Ave,pt POR,1. Primeira Liga,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16th,0.0,Matches,,,
Magrao,2022-2023,22,Rio Ave,pt POR,1. Primeira Liga,,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12th,2.0,Matches,,,
Magrao,2023-2024,23,Rio Ave,pt POR,1. Primeira Liga,,7.0,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11th,7.0,Matches,,,
Nando Pijnaker,2020-2021,21,Rio Ave,pt POR,1. Primeira Liga,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16th,0,,,Matches,
Nando Pijnaker,2024-2025,25,Auckland FC,au AUS,1. A-League,,7,630,7.0,2,0,2,2,0,0,2,0,,,,,,,,0.29,0.00,0.29,0.29,0.29,,,,,,,1st,7,,,Matches,
Ryan Gauld,2020-2021,24,Farense,pt POR,1. Primeira Liga,,33,2862,31.8,9,7,16,4,5,7,7,0,11.0,5.5,8.5,14.0,54,126,143,0.28,0.22,0.50,0.13,0.35,0.35,0.27,0.61,0.17,0.44,,17th,33,Matches,,,
Amine Oudrhiri,2020-2021,27,Farense,pt POR,1. Primeira Liga,,31,2751,30.6,0,2,2,0,0,0,7,0,0.8,0.8,2.8,3.6,15,124,22,0.00,0.07,0.07,0.00,0.07,0.02,0.09,0.12,0.02,0.12,,17th,32,Matches,,,
Amine Oudrhiri,2022-2023,29,Rio Ave,pt POR,1. Primeira Liga,,8,781,8.7,0,0,0,0,0,0,2,1,0.1,0.1,0.1,0.2,12,47,9,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.01,0.03,,12th,19,Matches,,,
Amine Oudrhiri,2023-2024,30,Rio Ave,pt POR,1. Primeira Liga,,28,2219,24.7,1,0,1,1,0,0,7,0,0.3,0.3,0.5,0.8,12,108,21,0.04,0.00,0.04,0.04,0.04,0.01,0.02,0.03,0.01,0.03,,11th,29,Matches,,,
Amine Oudrhiri,2024-2025,31,Rio Ave,pt POR,1. Primeira Liga,,8,629,7.0,0,0,0,0,0,0,2,1,0.0,0.0,0.1,0.1,0,19,3,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.02,,11th,11,Matches,,,
Jonatan Lucca,2020-2021,26,Farense,pt POR,1. Primeira Liga,,21,1853,20.6,1,2,3,1,0,1,6,0,2.5,1.4,2.8,4.2,21,83,50,0.05,0.10,0.15,0.05,0.15,0.12,0.14,0.26,0.07,0.20,,17th,25,Matches,,,
Jonatan Lucca,2024-2025,30,AVS Futebol,pt POR,1. Primeira Liga,,2,271,3.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,1,12,5,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,,14th,8,Matches,,,
Eduardo Mancha,2020-2021,24,Farense,pt POR,1. Primeira Liga,,21,1838,20.4,2,0,2,2,0,0,3,0,2.7,2.7,0.1,2.8,3,39,2,0.10,0.00,0.10,0.10,0.10,0.13,0.01,0.14,0.13,0.14,,17th,22,Matches,,,
Fabio Alexandre da Silva Nunes,2020-2021,28,Farense,pt POR,1. Primeira Liga,22,20,1820,20.2,0,0,0,0,0,0,5,0,0.3,0.3,0.6,0.9,43,79,67,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches,,,,,,
Fabio Alexandre da Silva Nunes,2022-2023,30,Widzew Łódź,pl POL,1. Ekstraklasa,14,13,992,11.0,0,2,2,0,0,0,1,0,,,,,,,,0.00,0.18,0.18,0.00,0.18,,,,,,Matches,,,,,,
Fabio Alexandre da Silva Nunes,2023-2024,31,Widzew Łódź,pl POL,1. Ekstraklasa,33,27,2265,25.2,2,3,5,2,0,0,7,0,,,,,,,,0.08,0.12,0.20,0.08,0.20,,,,,,Matches,,,,,,
Rafael Defendi,2020-2021,36,Farense,pt POR,1. Primeira Liga,,19,1663,18.5,0,0,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,17th,19,Matches,,,
Tomas Tavares,2020-2021,19,Alavés,es ESP,Copa del Rey,2,2,175,1.9,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Tomas Tavares,2021-2022,20,Basel,,3. Conf Lg,8,6,565,6.3,0,2,2,0,0,0,1,0,0.2,0.2,1.5,1.7,13,40,31,0.00,0.32,0.32,0.00,0.32,0.03,0.24,0.27,0.03,0.27,Matches,,,,,,
Tomas Tavares,2022-2023,21,Spartak Moscow,ru RUS,1. Premier League,13,10,954,10.6,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Tomas Tavares,2023-2024,22,Spartak Moscow,ru RUS,1. Premier League,3,0,41,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Tomas Tavares,2024-2025,23,LASK,at AUT,1. Bundesliga,3,1,64,0.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Fabricio Isidoro,2020-2021,28,Farense,pt POR,1. Primeira Liga,,17.0,1579.0,17.5,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.9,0.9,0.4,1.4,13.0,70.0,39.0,0.11,0.0,0.11,0.11,0.11,0.05,0.02,0.08,0.05,0.08,,17th,25.0,Matches,,,
Fabricio Isidoro,2023-2024,31,Farense,pt POR,1. Primeira Liga,,19.0,1665.0,18.5,3.0,1.0,4.0,3.0,0.0,0.0,8.0,1.0,1.6,1.6,1.1,2.7,21.0,76.0,48.0,0.16,0.05,0.22,0.16,0.22,0.08,0.06,0.15,0.08,0.15,,10th,32.0,Matches,,,
Pedro,2020-2021,23,Farense,pt POR,1. Primeira Liga,,16,1489,16.5,5,1,6,5,0,0,4,1,9.3,9.3,1.1,10.4,11,32,74,0.30,0.06,0.36,0.30,0.36,0.56,0.07,0.63,0.56,0.63,,17th,26,Matches,,,
Pedro,2023-2024,26,Radomiak Radom,pl POL,1. Ekstraklasa,,19,1614,17.9,8,4,12,8,0,2,4,0,,,,,,,,0.45,0.22,0.67,0.45,0.67,,,,,,,15th,19,Matches,,,
Cesar,2020-2021,27,Farense,pt POR,1. Primeira Liga,16,16,1323,14.7,1,0,1,1,0,0,4,0,1.0,1.0,0.2,1.2,6,42,2,0.07,0.00,0.07,0.07,0.07,0.07,0.01,0.08,0.07,0.08,Matches,,,,,,
Claudio Falcao,2020-2021,26,Farense,pt POR,1. Primeira Liga,,14,1322,14.7,0,1,1,0,0,0,4,0,1.8,1.8,0.4,2.2,1,36,6,0.00,0.07,0.07,0.00,0.07,0.12,0.03,0.15,0.12,0.15,,17th,21,Matches,,,
Claudio Falcao,2023-2024,29,Farense,pt POR,1. Primeira Liga,,30,2600,28.9,4,1,5,4,0,0,12,0,3.6,3.6,1.0,4.7,11,79,8,0.14,0.03,0.17,0.14,0.17,0.13,0.04,0.16,0.13,0.16,,10th,31,Matches,,,
Claudio Falcao,2024-2025,30,Farense,pt POR,1. Primeira Liga,,13,1141,12.7,0,0,0,0,0,0,5,1,1.0,1.0,0.4,1.4,3,38,3,0.00,0.00,0.00,0.00,0.00,0.08,0.03,0.11,0.08,0.11,,18th,13,Matches,,,
Abner,2020-2021,24,Farense,pt POR,1. Primeira Liga,,14,1223,13.6,0,1,1,0,0,0,4,0,0.0,0.0,0.3,0.3,7,34,25,0.00,0.07,0.07,0.00,0.07,0.00,0.02,0.02,0.00,0.02,,17th,14,Matches,,,
