Unnamed: -1_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 34_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 35_level_0,Playing Time,Unnamed: 23_level_0,Unnamed: 22_level_0
Player,Season,Age,Squad,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,LgRank,MP,Matches,MP,Matches,Matches
Jose Maria Gimenez,2020-2021,25,Atlético Madrid,,1. Champions Lg,4,4,337.0,3.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,2.0,14.0,0.0,0.27,0.0,0.27,0.27,0.27,0.06,0.0,0.06,0.06,0.06,Matches,,,,,,
Jose Maria Gimenez,2021-2022,26,Atlético Madrid,,1. Champions Lg,7,6,585.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.4,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,,,,,,
Jose Maria Gimenez,2022-2023,27,Atlético Madrid,,1. Champions Lg,5,5,401.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.1,0.6,2.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11,0.02,0.14,0.11,0.14,Matches,,,,,,
Jose Maria Gimenez,2023-2024,28,Atlético Madrid,,1. Champions Lg,7,6,481.0,5.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.9,1.1,0.0,4.0,2.0,0.0,0.19,0.19,0.0,0.19,0.03,0.17,0.2,0.03,0.2,Matches,,,,,,
Jose Maria Gimenez,2024-2025,29,Atlético Madrid,,1. Champions Lg,5,5,450.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.3,0.3,0.0,0.3,3.0,24.0,1.0,0.2,0.0,0.2,0.2,0.2,0.05,0.0,0.05,0.05,0.05,Matches,,,,,,
Thomas Lemar,2020-2021,24,Atlético Madrid,,1. Champions Lg,8,1,192,2.1,0,1,1,0,0,0,1,0,0.6,0.6,0.6,1.2,10,9,18,0.00,0.47,0.47,0.00,0.47,0.27,0.27,0.54,0.27,0.54,Matches,,,,,,
Thomas Lemar,2021-2022,25,Atlético Madrid,,1. Champions Lg,8,5,375,4.2,0,1,1,0,0,0,0,0,0.7,0.7,0.2,0.9,10,20,14,0.00,0.24,0.24,0.00,0.24,0.17,0.04,0.22,0.17,0.22,Matches,,,,,,
Thomas Lemar,2022-2023,26,Atlético Madrid,,1. Champions Lg,2,1,104,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,4,7,4,0.00,0.00,0.00,0.00,0.00,0.05,0.21,0.26,0.05,0.26,Matches,,,,,,
Thomas Lemar,2023-2024,27,Atlético Madrid,es ESP,1. La Liga,3,3,164,1.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,5,13,9,0.00,0.00,0.00,0.00,0.00,0.09,0.01,0.10,0.09,0.10,Matches,,,,,,
Thomas Lemar,2024-2025,28,Atlético Madrid,,1. Champions Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Renan Lodi,2020-2021,22,Atlético Madrid,,1. Champions Lg,8,5,379,4.2,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,16,15,37,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches,,,,,,
Renan Lodi,2021-2022,23,Atlético Madrid,,1. Champions Lg,10,4,482,5.4,1,2,3,1,0,0,0,0,0.3,0.3,0.6,0.9,20,5,51,0.19,0.37,0.56,0.19,0.56,0.06,0.12,0.17,0.06,0.17,Matches,,,,,,
Renan Lodi,2022-2023,24,Nott'ham Forest,eng ENG,EFL Cup,4,4,346,3.8,1,0,1,1,0,0,0,0,,,,,,,,0.26,0.00,0.26,0.26,0.26,,,,,,Matches,,,,,,
Renan Lodi,2023-2024,25,Marseille,fr FRA,Coupe de France,1,1,45,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Renan Lodi,2024-2025,26,Al-Hilal,sa KSA,1. Saudi Professional League,12,12,1060,11.8,1,4,5,1,0,0,1,0,,,,,,,,0.08,0.34,0.42,0.08,0.42,,,,,,Matches,,,,,,
Geoffrey Kondogbia,2020-2021,27,Atlético Madrid,,1. Champions Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Geoffrey Kondogbia,2021-2022,28,Atlético Madrid,,1. Champions Lg,9,7,579,6.4,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.3,4,21,4,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches,,,,,,
Geoffrey Kondogbia,2022-2023,29,Atlético Madrid,,1. Champions Lg,3,2,225,2.5,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,2,15,2,0.00,0.00,0.00,0.00,0.00,0.12,0.01,0.13,0.12,0.13,Matches,,,,,,
Geoffrey Kondogbia,2023-2024,30,Marseille,fr FRA,Coupe de France,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Geoffrey Kondogbia,2024-2025,31,Marseille,fr FRA,1. Ligue 1,12,11,1010,11.2,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,7,50,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.03,0.02,0.03,Matches,,,,,,
Lucas Torreira,2020-2021,24,Atlético Madrid,,1. Champions Lg,5,0,44,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,6,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Lucas Torreira,2021-2022,25,Fiorentina,it ITA,Coppa Italia,4,4,345,3.8,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Lucas Torreira,2022-2023,26,Galatasaray,tr TUR,1. Süper Lig,31,28,2406,26.7,0,0,0,0,0,0,6,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Lucas Torreira,2023-2024,27,Galatasaray,,1. Champions Lg,6,6,496,5.5,0,0,0,0,0,0,1,0,0.4,0.4,0.5,0.8,3,32,12,0.00,0.00,0.00,0.00,0.00,0.06,0.09,0.15,0.06,0.15,Matches,,,,,,
Lucas Torreira,2024-2025,28,Galatasaray,,2. Europa Lg,6,6,524,5.8,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,3,36,12,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches,,,,,,
Diego Costa,2020-2021,31,Atlético Madrid,es ESP,1. La Liga,7,2,208,2.3,2,0,2,1,1,1,1,0,1.4,0.6,0.5,1.1,3,6,21,0.87,0.00,0.87,0.43,0.43,0.60,0.21,0.82,0.26,0.48,Matches,,,,,,
Diego Costa,2022-2023,33,Wolves,eng ENG,EFL Cup,1,1,80,0.9,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Thomas Partey,2020-2021,27,Arsenal,,2. Europa Lg,8,6,540,6.0,0,1,1,0,0,0,2,0,0.2,0.2,0.2,0.4,14,46,2,0.00,0.17,0.17,0.00,0.17,0.03,0.03,0.06,0.03,0.06,Matches,,,,,,
Thomas Partey,2021-2022,28,Arsenal,eng ENG,EFL Cup,2,1,75,0.8,0,0,0,0,0,0,2,1,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Thomas Partey,2022-2023,29,Arsenal,eng ENG,EFL Cup,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Thomas Partey,2023-2024,30,Arsenal,,1. Champions Lg,1,0,5,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Thomas Partey,2024-2025,31,Arsenal,,1. Champions Lg,6,6,480,5.3,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,6,23,7,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,Matches,,,,,,
Manu Sanchez,2020-2021,19,Atlético Madrid,,1. Champions Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Manu Sanchez,2021-2022,20,Osasuna,es ESP,Copa del Rey,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Manu Sanchez,2022-2023,21,Osasuna,es ESP,Copa del Rey,5,3,354,3.9,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.25,0.25,0.00,0.25,,,,,,Matches,,,,,,
Manu Sanchez,2023-2024,22,Celta Vigo,es ESP,Copa del Rey,2,1,117,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Manu Sanchez,2024-2025,23,Alavés,es ESP,Copa del Rey,1,1,120,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Moussa Dembele,2020-2021,24,Atlético Madrid,,1. Champions Lg,2,0,47,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,4,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.21,0.21,0.21,Matches,,,,,,
Moussa Dembele,2021-2022,25,Lyon,,2. Europa Lg,6,6,483,5.4,1,1,2,1,0,0,0,0,2.4,2.4,1.9,4.3,6,6,31,0.19,0.19,0.37,0.19,0.37,0.45,0.36,0.81,0.45,0.81,Matches,,,,,,
Moussa Dembele,2022-2023,26,Lyon,fr FRA,Coupe de France,5,1,192,2.1,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.47,0.47,0.00,0.47,,,,,,Matches,,,,,,
Moussa Dembele,2023-2024,27,Al-Ettifaq,sa KSA,1. Pro League,25,24,1938,21.5,12,1,13,10,2,2,3,0,,,,,,,,0.56,0.05,0.60,0.46,0.51,,,,,,Matches,,,,,,
Moussa Dembele,2024-2025,28,Al-Ettifaq,sa KSA,1. Saudi Professional League,13,12,1047,11.6,3,2,5,3,0,0,1,0,,,,,,,,0.26,0.17,0.43,0.26,0.43,,,,,,Matches,,,,,,
Ricard Sanchez,2020-2021,20,Atlético Madrid,,1. Champions Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Ricard Sanchez,2021-2022,21,Lugo,es ESP,Copa del Rey,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Ricard Sanchez,2022-2023,22,Granada,es ESP,Copa del Rey,2,1,77,0.9,1,0,1,1,0,0,1,0,,,,,,,,1.17,0.00,1.17,1.17,1.17,,,,,,Matches,,,,,,
Ricard Sanchez,2023-2024,23,Granada,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Ricard Sanchez,2024-2025,24,Granada,es ESP,Copa del Rey,2,2,210,2.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Sergio Camello,2020-2021,19,Atlético Madrid,,1. Champions Lg,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Sergio Camello,2021-2022,20,CD Mirandés,es ESP,Copa del Rey,1,0,16,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Sergio Camello,2022-2023,21,Rayo Vallecano,es ESP,Copa del Rey,3,2,194,2.2,1,0,1,1,0,0,1,0,,,,,,,,0.46,0.00,0.46,0.46,0.46,,,,,,Matches,,,,,,
Sergio Camello,2023-2024,22,Rayo Vallecano,es ESP,Copa del Rey,2,1,101,1.1,1,0,1,1,0,0,0,0,,,,,,,,0.89,0.00,0.89,0.89,0.89,,,,,,Matches,,,,,,
Sergio Camello,2024-2025,23,Rayo Vallecano,es ESP,Copa del Rey,1,1,78,0.9,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Alvaro Garcia,2020-2021,20,Atlético Madrid,,1. Champions Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Alvaro Garcia,2021-2022,21,Espanyol,es ESP,Copa del Rey,1,0,45,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Alvaro Garcia,2022-2023,22,Ibiza,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
San Roman,2020-2021,23,Atlético Madrid,,1. Champions Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
San Roman,2021-2022,24,Huesca,es ESP,Copa del Rey,2,2,180,2.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
San Roman,2022-2023,25,Huesca,es ESP,Copa del Rey,1,1,45,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
San Roman,2023-2024,26,Elche,es ESP,Copa del Rey,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
San Roman,2024-2025,27,Elche,es ESP,Copa del Rey,2,2,180,2.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Juan Sanabria,2020-2021,20,Atlético Madrid,,1. Champions Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Juan Sanabria,2021-2022,21,Atlético,mx MEX,1. Liga MX,30,27,2368,26.3,1,4,5,1,0,0,9,1,1.2,1.2,2.7,3.9,29,97,75,0.04,0.15,0.19,0.04,0.19,0.05,0.10,0.15,0.05,0.15,Matches,,,,,,
Juan Sanabria,2022-2023,22,Atlético,mx MEX,1. Liga MX,32,25,2304,25.6,1,2,3,1,0,0,6,1,1.8,1.8,5.3,7.1,35,121,78,0.04,0.08,0.12,0.04,0.12,0.07,0.21,0.28,0.07,0.28,Matches,,,,,,
Juan Sanabria,2023-2024,23,Atlético,mx MEX,1. Liga MX,33,32,2878,32.0,1,8,9,1,0,0,8,0,1.9,1.9,5.2,7.2,56,126,160,0.03,0.25,0.28,0.03,0.28,0.06,0.16,0.22,0.06,0.22,Matches,,,,,,
Juan Sanabria,2024-2025,24,Atlético,mx MEX,1. Liga MX,16,15,1355,15.1,1,1,2,1,0,0,4,0,0.9,0.9,4.3,5.2,32,67,132,0.07,0.07,0.13,0.07,0.13,0.06,0.28,0.34,0.06,0.34,Matches,,,,,,
Mario Soriano,2020-2021,18,Atlético Madrid,es ESP,Copa del Rey,1,0,16,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Mario Soriano,2021-2022,19,La Coruña,es ESP,Copa del Rey,2,2,138,1.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Mario Soriano,2023-2024,21,Eibar,es ESP,Copa del Rey,2,1,98,1.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Mario Soriano,2024-2025,22,La Coruña,es ESP,Copa del Rey,1,0,2,0.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Thibaut Courtois,2020-2021,28,Real Madrid,,1. Champions Lg,12,12,1080,12.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Thibaut Courtois,2021-2022,29,Real Madrid,,1. Champions Lg,13,13,1230,13.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Thibaut Courtois,2022-2023,30,Real Madrid,,1. Champions Lg,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Thibaut Courtois,2023-2024,31,Real Madrid,,1. Champions Lg,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Thibaut Courtois,2024-2025,32,Real Madrid,,1. Champions Lg,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Karim Benzema,2020-2021,32,Real Madrid,,1. Champions Lg,10,9,840,9.3,6,0,6,6,0,0,0,0,5.7,5.7,1.4,7.2,26,37,63,0.64,0.00,0.64,0.64,0.64,0.61,0.15,0.77,0.61,0.77,Matches,,,,,,
Karim Benzema,2021-2022,33,Real Madrid,,1. Champions Lg,12,12,1102,12.2,15,1,16,12,3,3,1,0,8.5,6.1,2.6,8.7,42,60,86,1.23,0.08,1.31,0.98,1.06,0.71,0.22,0.93,0.51,0.73,Matches,,,,,,
Karim Benzema,2022-2023,34,Real Madrid,,1. Champions Lg,10,9,744,8.3,4,1,5,4,0,0,0,0,5.1,5.1,1.8,6.9,12,31,44,0.48,0.12,0.60,0.48,0.60,0.62,0.22,0.84,0.62,0.84,Matches,,,,,,
Karim Benzema,2023-2024,35,Al-Ittihad,sa KSA,1. Pro League,21,21,1736,19.3,9,7,16,7,2,4,1,0,,,,,,,,0.47,0.36,0.83,0.36,0.73,,,,,,Matches,,,,,,
Karim Benzema,2024-2025,36,Al-Ittihad,sa KSA,1. Saudi Professional League,10,10,882,9.8,10,3,13,10,0,0,1,0,,,,,,,,1.02,0.31,1.33,1.02,1.33,,,,,,Matches,,,,,,
Casemiro,2020-2021,28,Real Madrid,,1. Champions Lg,10,9,828,9.2,1,1,2,1,0,0,4,0,1.4,1.4,0.5,2.0,2,34,14,0.11,0.11,0.22,0.11,0.22,0.16,0.06,0.21,0.16,0.21,Matches,,,,,,
Casemiro,2021-2022,29,Real Madrid,,1. Champions Lg,11,11,910,10.1,0,0,0,0,0,0,3,0,0.5,0.5,0.3,0.8,7,44,5,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08,Matches,,,,,,
Casemiro,2022-2023,30,Manchester Utd,eng ENG,EFL Cup,6,4,389,4.3,1,2,3,1,0,0,2,0,,,,,,,,0.23,0.46,0.69,0.23,0.69,,,,,,Matches,,,,,,
Casemiro,2023-2024,31,Manchester Utd,,1. Champions Lg,2,2,166,1.8,2,0,2,2,0,0,2,1,1.0,1.0,0.1,1.1,1,11,2,1.08,0.00,1.08,1.08,1.08,0.55,0.04,0.58,0.55,0.58,Matches,,,,,,
Casemiro,2024-2025,32,Manchester Utd,eng ENG,EFL Cup,2,2,180,2.0,2,0,2,2,0,0,0,0,,,,,,,,1.00,0.00,1.00,1.00,1.00,,,,,,Matches,,,,,,
Luka Modric,2020-2021,34,Real Madrid,,1. Champions Lg,12,10,912,10.1,1,3,4,1,0,0,0,0,0.8,0.8,1.4,2.2,21,97,21,0.10,0.30,0.39,0.10,0.39,0.08,0.13,0.22,0.08,0.22,Matches,,,,,,
Luka Modric,2021-2022,35,Real Madrid,,1. Champions Lg,13,12,1073,11.9,0,4,4,0,0,0,1,0,1.4,1.4,2.0,3.4,30,93,28,0.00,0.34,0.34,0.00,0.34,0.12,0.18,0.29,0.12,0.29,Matches,,,,,,
Luka Modric,2022-2023,36,Real Madrid,,1. Champions Lg,10,9,743,8.3,2,1,3,1,1,1,0,0,1.3,0.5,1.1,1.6,15,52,26,0.24,0.12,0.36,0.12,0.24,0.16,0.13,0.29,0.06,0.19,Matches,,,,,,
Luka Modric,2023-2024,37,Real Madrid,,1. Champions Lg,11,3,420,4.7,0,0,0,0,0,1,0,0,1.1,0.3,0.9,1.2,16,47,22,0.00,0.00,0.00,0.00,0.00,0.24,0.21,0.45,0.06,0.27,Matches,,,,,,
Luka Modric,2024-2025,38,Real Madrid,,1. Champions Lg,6,3,272,3.0,0,1,1,0,0,0,2,0,0.1,0.1,0.8,0.9,6,20,6,0.00,0.33,0.33,0.00,0.33,0.03,0.28,0.30,0.03,0.30,Matches,,,,,,
Raphael Varane,2020-2021,27,Real Madrid,,1. Champions Lg,9,9,810,9.0,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,8,24,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.03,0.02,0.03,Matches,,,,,,
Raphael Varane,2021-2022,28,Manchester Utd,,1. Champions Lg,5,4,352,3.9,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,7,13,1,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches,,,,,,
Raphael Varane,2022-2023,29,Manchester Utd,eng ENG,EFL Cup,2,2,169,1.9,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Raphael Varane,2023-2024,30,Manchester Utd,,1. Champions Lg,4,3,334,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,15,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Raphael Varane,2024-2025,31,Como,it ITA,Coppa Italia,1,1,22,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Ferland Mendy,2020-2021,25,Real Madrid,,1. Champions Lg,11,11,962,10.7,1,0,1,1,0,0,2,0,0.2,0.2,1.3,1.5,24,32,61,0.09,0.00,0.09,0.09,0.09,0.02,0.12,0.14,0.02,0.14,Matches,,,,,,
Ferland Mendy,2021-2022,26,Real Madrid,,1. Champions Lg,10,10,864,9.6,0,3,3,0,0,0,3,0,0.0,0.0,0.5,0.5,11,24,23,0.00,0.31,0.31,0.00,0.31,0.00,0.05,0.05,0.00,0.05,Matches,,,,,,
Ferland Mendy,2022-2023,27,Real Madrid,,1. Champions Lg,5,4,347,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,7,22,11,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.01,0.09,Matches,,,,,,
Ferland Mendy,2023-2024,28,Real Madrid,,1. Champions Lg,11,9,872,9.7,0,0,0,0,0,0,1,0,0.0,0.0,0.5,0.5,4,36,28,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches,,,,,,
Ferland Mendy,2024-2025,29,Real Madrid,,1. Champions Lg,5,5,353,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,9,12,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,,,,,,
Vinicius Junior,2020-2021,20,Real Madrid,,1. Champions Lg,12,8,634,7.0,3,1,4,3,0,0,1,0,2.5,2.5,0.4,2.9,53,10,82,0.43,0.14,0.57,0.43,0.57,0.36,0.06,0.41,0.36,0.41,Matches,,,,,,
Vinicius Junior,2021-2022,21,Real Madrid,,1. Champions Lg,13,13,1193,13.3,4,6,10,4,0,0,1,0,4.1,4.1,3.5,7.6,73,33,156,0.30,0.45,0.75,0.30,0.75,0.31,0.26,0.57,0.31,0.57,Matches,,,,,,
Vinicius Junior,2022-2023,22,Real Madrid,,1. Champions Lg,12,11,972,10.8,7,6,13,7,0,0,1,0,6.5,6.5,2.7,9.2,70,20,130,0.65,0.56,1.20,0.65,1.20,0.60,0.25,0.85,0.60,0.85,Matches,,,,,,
Vinicius Junior,2023-2024,23,Real Madrid,,1. Champions Lg,10,10,898,10.0,6,4,10,5,1,1,3,0,4.5,3.7,3.3,7.0,70,25,111,0.60,0.40,1.00,0.50,0.90,0.45,0.33,0.78,0.37,0.70,Matches,,,,,,
Vinicius Junior,2024-2025,24,Real Madrid,,1. Champions Lg,5,5,450,5.0,5,1,6,4,1,1,2,0,3.4,2.6,1.8,4.4,30,13,53,1.00,0.20,1.20,0.80,1.00,0.68,0.36,1.04,0.53,0.88,Matches,,,,,,
Marco Asensio,2020-2021,24,Real Madrid,,1. Champions Lg,11,7,619,6.9,2,0,2,2,0,0,1,0,2.9,2.9,0.1,3.0,23,21,58,0.29,0.00,0.29,0.29,0.29,0.42,0.02,0.44,0.42,0.44,Matches,,,,,,
Marco Asensio,2021-2022,25,Real Madrid,,1. Champions Lg,8,2,209,2.3,1,2,3,1,0,0,0,0,0.7,0.7,0.4,1.2,2,7,14,0.43,0.86,1.29,0.43,1.29,0.36,0.22,0.58,0.36,0.58,Matches,,,,,,
Marco Asensio,2022-2023,26,Real Madrid,,1. Champions Lg,12,2,324,3.6,3,1,4,3,0,0,0,0,0.9,0.9,1.7,2.7,12,19,15,0.83,0.28,1.11,0.83,1.11,0.26,0.48,0.74,0.26,0.74,Matches,,,,,,
Marco Asensio,2023-2024,27,Paris S-G,,1. Champions Lg,6,1,124,1.4,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,0,9,8,0.00,0.00,0.00,0.00,0.00,0.30,0.11,0.41,0.30,0.41,Matches,,,,,,
Marco Asensio,2024-2025,28,Paris S-G,,1. Champions Lg,4,2,135,1.5,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,2,7,0.00,0.00,0.00,0.00,0.00,0.10,0.07,0.17,0.10,0.17,Matches,,,,,,
Lucas Vazquez,2020-2021,29,Real Madrid,,1. Champions Lg,8,8,720,8.0,0,2,2,0,0,0,1,0,1.0,1.0,2.4,3.4,28,45,83,0.00,0.25,0.25,0.00,0.25,0.12,0.30,0.42,0.12,0.42,Matches,,,,,,
Lucas Vazquez,2021-2022,30,Real Madrid,,1. Champions Lg,8,3,353,3.9,0,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,11,12,31,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.28,0.00,0.28,Matches,,,,,,
Lucas Vazquez,2022-2023,31,Real Madrid,,1. Champions Lg,5,2,202,2.2,0,1,1,0,0,0,1,0,0.0,0.0,0.7,0.7,8,9,19,0.00,0.45,0.45,0.00,0.45,0.00,0.31,0.31,0.00,0.31,Matches,,,,,,
